day,max_peak,multi,aggregation_interval,aggregation_type,C,C_reference,R,R_rel,q0,q10,q25,q50,q75,q90,q100,mean,std,var,fft1,fft2,fft3,fft4,fft5,fft6,fft7,fft8,fft9,fft10,fft11,fft12,fft1n,fft2n,fft3n,fft4n,fft5n,fft6n,fft7n,fft8n,fft9n,fft10n,fft11n,fft12n
133,38,1,30,0,-0,-0,0,0,4.32600005,4.41999996,4.55199995,5.10799996,10.5699999,11.1670001,15.5259998,6.96727483,2.98368125,8.9023538,0.17255184,0.0698343727,0.0576689746,0.0418375687,0.0368312572,0.0273066005,0.0271444691,0.0204180474,0.0183514193,0.0199013889,0.0173106013,0.0182352962,1,0.404715316,0.334212458,0.242463764,0.213450388,0.158251575,0.157311965,0.118329931,0.106353078,0.115335709,0.100321163,0.105680102
133,38,1,60,0,-0,-0,0,0,4.33600004,4.41999997,4.55200001,5.11199995,10.574,11.1670001,15.502,6.9888294,2.99742854,8.98457783,0.187681368,0.17272142,0.074497496,0.0634058203,0.0744726063,0.0512599176,0.0515698913,0.0440321273,0.0432600491,0.042449212,0.0370720638,0.0406853875,1,0.920290715,0.396936024,0.337837586,0.396803408,0.273122037,0.274773633,0.234611074,0.230497303,0.226177017,0.197526607,0.216779044
133,38,1,300,0,-0,-0,0,0,4.34000003,4.42529995,4.56199994,5.1089999,10.527,11.2268,14.6460003,7.02163774,3.0595023,9.36055433,0.32772813,0.167739015,0.105620623,0.172963941,0.748065519,0.145757033,0.125931334,0.113830701,0.121264261,0.419299862,0.0755827812,0.0456329994,0.438100836,0.22423038,0.141191675,0.231214962,1,0.194845277,0.168342653,0.152166753,0.162103796,0.560512216,0.101037649,0.0610013405
133,38,1,900,0,-0,-0,0,0,4.34600003,4.43100007,4.59999998,5.16374996,10.545,11.2312001,14.6460003,6.99119966,3.06461335,9.39185496,0.635877043,0.177050586,0.280463297,0.256961998,0.543198021,0.660378907,0.628248266,1.09795027,0.250822774,0.195255731,0,0,0.579149222,0.161255561,0.255442624,0.234037922,0.494738275,0.601465228,0.572201023,1,0.228446389,0.17783659,0,0
133,38,1,1800,0,-0,-0,0,0,4.376,4.43299998,4.55499995,5.14974992,10.3402501,11.2165,13.534,6.84065973,2.96534769,8.79328691,0.660927227,0.455331366,0.436125579,1.12841406,1.19377807,0.501975737,0.513188521,0.826760999,0.509805545,0,0,0,0.553643298,0.381420448,0.365332209,0.9452461,1,0.420493348,0.429886035,0.692558375,0.427052195,0,0,0
133,38,1,2700,0,-0,-0,0,0,4.376,4.54100001,4.64299992,5.18174995,10.62,11.2118334,13.88,7.23105209,3.19664432,10.2185349,0.159508419,1.34635708,2.22239163,1.07615358,0.710433302,0.826708234,0.237725552,0.364100616,0.0368541718,0,0,0,0.071773317,0.605814502,1,0.484232195,0.319670616,0.371990347,0.106968344,0.163832788,0.0165831131,0,0,0
133,38,1,3600,0,-0,-0,0,0,4.39199998,4.42760006,4.55700003,4.95299999,6.70999999,10.8436001,13.534,6.33093751,2.8444472,8.09087986,0.269395597,1.7563928,0.730772804,0.646170683,0.663425568,1.42286543,0.853937502,0,0,0,0,0,0.15338004,1,0.416064564,0.367896454,0.3777205,0.810106614,0.486188227,0,0,0,0,0
134,38,1,5,0,7.81469891,7.81469891,0,0,4.31800005,4.56999993,4.88799999,15.6849999,25.8380002,31.6610002,69.2680012,17.343177,11.9988492,143.972383,0.20886747,0.0488503637,0.0255509346,0.0195854029,0.0147631558,0.0107485637,0.00861329835,0.00824290111,0.00734225271,0.00626585976,0.00571223062,0.00536420247,1,0.233882106,0.122330848,0.0937695224,0.0706819299,0.0514611666,0.0412381036,0.0394647435,0.0351526867,0.0299992133,0.0273485892,0.0256823261
134,38,1,10,0,7.83993269,7.81469891,0.0252337836,0.00322901547,4.31800005,4.56999993,4.88799999,15.7,25.824,31.644,69.2680012,17.3484885,12.0069743,144.167433,0.306032652,0.112267622,0.0525260954,0.0470345372,0.030933433,0.0213672184,0.0235852839,0.0181405081,0.0163549691,0.0173751935,0.0124862345,0.0149313987,1,0.366848509,0.171635592,0.153691239,0.101078865,0.069820061,0.0770678676,0.0592763813,0.0534419091,0.05677562,0.0408003343,0.0487902145
134,38,1,30,0,7.73343893,7.81469891,-0.0812599785,-0.0103983505,4.31800005,4.56999993,4.88700005,15.697,25.8699998,32.0970001,69.1460011,17.3686924,12.0264986,144.63667,0.62382145,0.183488791,0.114241083,0.142490534,0.138274723,0.0629399067,0.0519621152,0.0542719488,0.0662187283,0.0554223183,0.0593851944,0.0567606181,1,0.294136714,0.183131059,0.228415574,0.221657532,0.100894105,0.0832964548,0.0869991707,0.106150131,0.0888432393,0.0951958199,0.0909885643
134,38,1,60,0,7.99006532,7.81469891,0.175366411,0.0224405844,4.32400005,4.57299993,4.89599998,15.6890001,26.0649998,32.151,68.0299993,17.4358685,12.1204611,146.905577,0.876361955,0.418687732,0.224937434,0.150415947,0.130126687,0.113256045,0.157110076,0.191650744,0.180376779,0.11396056,0.0845846502,0.0718643992,1,0.477756628,0.256671838,0.171636783,0.148485094,0.129234324,0.179275327,0.218689028,0.205824521,0.130038233,0.0965179396,0.0820031025
134,38,1,300,0,7.40485308,7.81469891,-0.409845829,-0.0524455048,4.35600002,4.58300005,4.90099998,15.5919999,25.3990003,32.0877997,65.3739998,17.3326175,12.0029146,144.069958,2.28007284,0.678138807,0.478762302,0.57865455,0.552208036,0.552069737,0.318845252,0.559126799,0.620740633,0.623731806,0.413415127,0.407126305,1,0.2974198,0.209976758,0.253787748,0.24218877,0.242128115,0.139839942,0.245223218,0.272245967,0.273557842,0.181316632,0.178558465
134,38,1,900,0,11.1860823,7.81469891,3.37138341,0.43141565,4.36600001,4.59239991,4.98000008,15.6320001,25.682,33.0850007,60.7099991,17.9072187,12.4233737,154.340215,4.25400188,1.41562793,1.60315642,1.02947504,0.728567717,1.4231298,1.1005083,0.852505078,0.892063529,1.07103589,0,0,1,0.332775577,0.376858419,0.242001548,0.171266431,0.334539062,0.258699533,0.200400729,0.209699844,0.251771371,0,0
134,38,1,1800,0,13.3505149,7.81469891,5.53581602,0.708385068,4.37,4.59039991,4.98200008,16.9069998,26.5259998,37.1864,60.7099991,18.8253541,13.6307572,185.797542,6.42098728,3.20141222,1.6215543,2.09920913,1.80762982,1.1382443,1.1879533,2.08965741,1.01606248,0,0,0,1,0.498585667,0.252539715,0.32692934,0.281518985,0.177269359,0.185011003,0.325441762,0.158240849,0,0,0
134,38,1,2700,0,10.2293818,7.81469891,2.41468292,0.308992445,4.36600001,4.50460008,4.80699995,16.7920002,25.8430001,33.4431996,51.2300005,17.3825,12.6614664,160.312731,7.78728815,2.77295316,1.49957617,1.57993917,1.30660222,1.69345561,2.89599004,1.95736283,1.27800004,0,0,0,1,0.356087139,0.192567186,0.202886954,0.167786551,0.2174641,0.371886847,0.25135359,0.164113619,0,0,0
134,38,1,3600,0,3.28865966,7.81469891,-4.52603925,-0.579170011,4.57999992,4.61359989,8.15300012,15.8180001,24.5149997,34.1660003,40.8299999,17.809375,11.3726728,129.337687,7.08389008,2.77863888,2.58129709,2.04863755,1.58241919,0.819754892,0.876291762,0,0,0,0,0,1,0.392247599,0.364389772,0.289196688,0.223382799,0.115721007,0.123702055,0,0,0,0,0
135,38,1,5,0,1.22211917,1.22211917,0,0,4.37,4.60999994,5.29000008,12.8599999,26.3075,32.0512,50.7740013,16.5031451,11.0859689,122.898706,0.143188267,0.0401628069,0.0234093903,0.017279277,0.0111375841,0.00856310518,0.00766054422,0.00715472668,0.00723108439,0.00639783126,0.0065172363,0.00589553674,1,0.28048951,0.163486791,0.120675229,0.0777827981,0.0598031203,0.0534998039,0.049967269,0.050500537,0.0446812534,0.0455151558,0.0411733227
135,38,1,10,0,1.22371603,1.22211917,0.00159686438,0.00130663558,4.37,4.60800002,5.28900002,12.8649998,26.3110001,31.9880003,50.7740013,16.498514,11.0796457,122.75855,0.239784553,0.0461251282,0.0486235564,0.0325771051,0.024838342,0.023285276,0.0217066948,0.0157486591,0.0134977191,0.01353182,0.011410757,0.0115073523,1,0.192360715,0.202780186,0.135859899,0.103586081,0.0971091579,0.0905258264,0.0656783719,0.0562910286,0.0564332433,0.0475875398,0.0479903821
135,38,1,30,0,1.24912895,1.22211917,0.0270097861,0.0221007794,4.38,4.60100005,5.28700002,12.848,26.2980001,31.8150001,50.6800005,16.4851715,11.0687986,122.518302,0.479365503,0.154635619,0.0871777285,0.05573221,0.0539393946,0.0455297407,0.0552239284,0.050653218,0.0574909067,0.0497027047,0.0356860857,0.0385221614,1,0.322583953,0.181860664,0.116262455,0.112522479,0.0949791764,0.115202133,0.105667216,0.119931256,0.103684359,0.0744444176,0.0803607293
135,38,1,60,0,1.43897532,1.22211917,0.21685615,0.17744272,4.38,4.60366675,5.28100009,12.8420001,26.3139997,31.7239999,50.6800005,16.4583398,11.0606946,122.338966,0.70165438,0.255865741,0.193055145,0.123592691,0.102770761,0.100470592,0.0766753384,0.0743471189,0.0774846916,0.0682851087,0.0762588207,0.0807429019,1,0.364660647,0.275142792,0.176144686,0.146469207,0.143191,0.10927793,0.105959745,0.110431423,0.0973201489,0.108684308,0.115075034
135,38,1,300,0,2.44158068,1.22211917,1.21946151,0.997825374,4.39199998,4.60949993,5.26600001,12.8239999,26.1450001,31.8031999,48.7319994,16.4426296,11.2592902,126.771616,1.96483526,0.448029966,0.466011861,0.463591001,0.503817462,0.332358163,0.317745567,0.276470438,0.283763527,0.302807425,0.337798949,0.191507014,1,0.228024189,0.237176047,0.235943954,0.256417152,0.169153195,0.161716136,0.14070922,0.144421027,0.154113391,0.171922275,0.0974672114
135,38,1,900,0,3.19587629,1.22211917,1.97375712,1.61502837,4.39199998,4.59330002,5.26600001,13.17,25.7659996,31.9951999,43.7400002,16.6841563,11.3561664,128.962516,4.01058774,1.12162791,0.69677346,0.707661854,0.528675601,0.733632043,0.75849719,0.864861474,0.703386255,0.777178777,0,0,1,0.279666717,0.173733504,0.176448416,0.131819981,0.182923823,0.189123699,0.215644571,0.175382338,0.193781766,0,0
135,38,1,1800,0,2.95876297,1.22211917,1.7366438,1.4210102,4.39199998,4.55540003,5.18899996,13.6100002,25.9249999,32.3810001,43.7400002,16.6912292,11.3710812,129.301488,5.62441038,2.00706343,1.04545249,1.26852277,1.01536785,0.939286509,1.04821676,0.88576904,0.168437488,0,0,0,1,0.356848683,0.185877704,0.2255388,0.180528763,0.167001774,0.186369182,0.15748656,0.0299475815,0,0,0
135,38,1,2700,0,3.00927821,1.22211917,1.78715904,1.46234434,4.46800003,4.56259998,4.90599997,12.966,25.4409993,33.7034004,41.8919998,16.0169687,12.1135005,146.736895,7.76962162,3.25256906,1.73929541,0.671079758,1.26155104,1.38000229,0.469108053,1.62231833,0.15915617,0,0,0,1,0.418626443,0.223858444,0.0863722574,0.162369688,0.177615121,0.0603772071,0.208802746,0.0204844171,0,0,0
135,38,1,3600,0,5.91752593,1.22211917,4.69540676,3.8420204,4.43199995,4.54520006,5.04400001,15.0649998,25.3619998,30.3779999,43.7400002,16.5226251,11.6440115,135.583004,7.43068198,2.27804561,1.96569195,1.3377327,2.51304545,1.00982466,0.554874958,0,0,0,0,0,1,0.306572884,0.264537219,0.180028254,0.338198493,0.135899324,0.0746734902,0,0,0,0,0
136,38,1,5,0,1.96674311,1.96674311,0,0,4.81999993,5.26999986,5.91200008,16.373,22.9669997,28.5710005,56.3120003,16.2515275,10.2457686,104.975774,0.192468462,0.0417389303,0.0249562022,0.0212400203,0.0170993118,0.0137741701,0.0111841877,0.00949176656,0.0078581573,0.00620347763,0.00496530324,0.00565646286,1,0.216861141,0.129663852,0.110355848,0.088842149,0.0715658553,0.0581091964,0.0493159578,0.0408282854,0.0322311384,0.0257980097,0.0293890375
136,38,1,10,0,2.0613216,1.96674311,0.0945784868,0.0480888868,4.81999993,5.2650001,5.91199992,16.3980004,22.9510004,28.5740001,56.2960003,16.2577014,10.2562013,105.189664,0.307077815,0.0779264857,0.0473186662,0.0371500556,0.028338243,0.0226455874,0.023317482,0.0227478675,0.019813952,0.0182370518,0.0176137094,0.0182496258,1,0.253767879,0.154093405,0.120979289,0.0922835895,0.0737454361,0.0759334634,0.0740785116,0.0645242055,0.0593890241,0.0573591076,0.0594299715
136,38,1,30,0,2.03588302,1.96674311,0.0691399095,0.0351545197,4.86600013,5.2700001,5.91000006,16.4219999,22.927,28.6009996,56.1919998,16.254626,10.2574976,105.216258,0.559461326,0.240915737,0.120665689,0.0953594463,0.093443298,0.0625265102,0.061963845,0.0519755861,0.0503494999,0.0465212556,0.0454063793,0.0486949733,1,0.430620896,0.215681913,0.170448683,0.167023695,0.111761988,0.110756262,0.0929029116,0.0899963905,0.0831536578,0.0811608903,0.0870390339
136,38,1,60,0,2.07397412,1.96674311,0.107231007,0.0545221214,4.88000011,5.26299999,5.90699997,16.4240001,22.914,28.4910003,55.9039993,16.2522044,10.252315,105.109963,0.766742887,0.355468737,0.316878432,0.181752985,0.158783662,0.105906792,0.125789626,0.0951302622,0.129123399,0.107332711,0.0947656883,0.0838800718,1,0.463608784,0.413278607,0.237045545,0.207088537,0.138125562,0.164057115,0.124070616,0.168405083,0.139985271,0.123595132,0.109397913
136,38,1,300,0,3.06357387,1.96674311,1.09683076,0.557688878,4.88000011,5.27120006,5.89799995,17.0304998,23.4479997,28.6668002,55.9119987,16.4189583,10.5303951,110.889221,2.08881075,0.543891324,0.507566522,0.79592049,0.521331924,0.370979982,0.426237024,0.358785289,0.397772802,0.501370296,0.648760411,0.5311663,1,0.260383246,0.242993063,0.38104002,0.249583129,0.177603443,0.204057272,0.17176534,0.190430273,0.240026673,0.31058841,0.254291251
136,38,1,900,0,4.97285107,1.96674311,3.00610796,1.52847006,4.98800008,5.30140006,5.87799994,17.382,24.1675,28.9483994,55.9119987,16.7806267,11.0323593,121.712952,3.70828691,1.81957145,0.764329831,1.02761687,0.538713081,0.63845662,0.827849356,1.08017527,1.01240996,1.25090757,0,0,1,0.490677094,0.206113995,0.277113637,0.145272762,0.172170233,0.22324307,0.291286866,0.273012845,0.337327611,0,0
136,38,1,1800,0,13.7917521,1.96674311,11.8250089,6.01248271,4.98800008,5.17300004,5.87799994,15.448,23.8515,27.6524002,55.9119987,16.7272014,11.3341,128.461823,4.91542771,3.09282579,2.42117555,1.31033095,0.782123516,1.6357519,1.50511775,0.866861716,0.322409686,0,0,0,1,0.629207868,0.492566608,0.266575164,0.159116065,0.332779159,0.306202805,0.176355297,0.0655913799,0,0,0
136,38,1,2700,0,13.8494836,1.96674311,11.8827405,6.04183657,4.98800008,5.44799993,5.69499999,16.2029998,25.6640001,30.0755997,55.9119987,17.5249686,12.474877,155.622557,7.21995374,1.81042378,2.28365236,4.3064751,1.27840852,1.16702582,2.73964192,2.15318307,0.512656261,0,0,0,1,0.250752822,0.316297367,0.596468516,0.177066027,0.16163896,0.379454221,0.298226713,0.0710054772,0,0,0
136,38,1,3600,0,9.11752602,1.96674311,7.15078291,3.63584999,5.15599995,5.17899996,5.97299997,15.1660001,23.5375004,27.7721998,46.8440002,16.4106875,10.7385655,115.31679,6.28897231,2.90691501,2.47071707,2.44168014,2.06916041,1.55504237,0.686437517,0,0,0,0,0,1,0.462224171,0.392864995,0.388247876,0.329014075,0.247264942,0.109149394,0,0,0,0,0
137,38,1,5,0,6.42746519,6.42746519,0,0,4.77999997,5.48999989,5.81450006,15.1067498,26.7320002,32.4709997,73.9400005,17.9459955,12.2443429,149.923932,0.217520669,0.0539906968,0.0338310829,0.0251627125,0.0171240999,0.0141568926,0.0118661159,0.0109497599,0.0094935181,0.00910546405,0.00752637489,0.00782270528,1,0.248209501,0.155530428,0.115679639,0.0787240127,0.0650829767,0.0545516708,0.05033894,0.0436442116,0.0418602245,0.0346007344,0.0359630435
137,38,1,10,0,6.41346755,6.42746519,-0.0139976368,-0.00217778493,4.77999997,5.48999989,5.8179999,15.107,26.7775003,32.4709995,73.8199986,17.9492533,12.2440448,149.916633,0.311050356,0.123019023,0.0583871973,0.0514676567,0.0387529458,0.0325772648,0.0309162711,0.0217229763,0.0214761931,0.0201711392,0.0174341511,0.0198305851,1,0.395495522,0.187709791,0.165464066,0.12458737,0.10473309,0.0993931385,0.0698374906,0.069044104,0.0648484685,0.0560492884,0.0637536166
137,38,1,30,0,6.4860178,6.42746519,0.0585526082,0.00910975111,4.78199997,5.48800001,5.81899999,15.122,26.732,32.4519996,73.7320004,17.9408779,12.2512088,150.092118,0.636200773,0.178958931,0.12182712,0.198135265,0.116737875,0.0784251088,0.0779667862,0.0773459213,0.0616333185,0.07101667,0.0615429298,0.0618864941,1,0.281293168,0.191491626,0.311435121,0.183492193,0.123271005,0.1225506,0.121574705,0.0968771513,0.111626193,0.0967350754,0.0972751004
137,38,1,60,0,7.84617763,6.42746519,1.41871244,0.220726584,4.78799996,5.48700001,5.83200016,15.1239999,26.6980002,32.4249998,73.6580002,18.0142757,12.3801581,153.268315,0.912724951,0.385610675,0.19035995,0.206498741,0.168150523,0.130520907,0.194280538,0.203931568,0.160496759,0.108430606,0.111601931,0.113652392,1,0.42248289,0.208562229,0.226244216,0.184229129,0.143001357,0.212857704,0.223431569,0.175843509,0.118798774,0.122273343,0.12451987
137,38,1,300,0,8.76106169,6.42746519,2.3335965,0.363066377,5.02999997,5.47059998,5.82699999,15.05,26.7360002,31.6291999,69.9019993,18.0009589,12.4096547,153.99953,2.82507751,0.58353197,0.415525725,0.364256447,0.563599153,0.297115812,0.595999456,0.79036935,0.545496123,0.486934999,0.293712771,0.162513599,1,0.206554322,0.147084717,0.128936798,0.199498651,0.105170853,0.210967471,0.279769085,0.193090675,0.172361642,0.10396627,0.0575253595
137,38,1,900,0,11.7603086,6.42746519,5.33284343,0.829696198,5.19800007,5.44819992,5.66649996,14.98,25.6539995,30.7567995,52.7600002,17.2991354,11.5961246,134.470107,4.33081987,1.95358562,1.32684116,0.820248039,0.704352634,0.579644335,0.596348471,0.622750944,0.701057258,0.384331293,0,0,1,0.451089096,0.306371818,0.189397865,0.16263725,0.133841709,0.137698747,0.143795162,0.161876337,0.0887433105,0,0
137,38,1,1800,0,11.1412367,6.42746519,4.7137715,0.733379545,5.19800007,5.44859989,5.67249995,15.1059999,25.4189996,30.3535998,52.7600002,16.9156041,11.5202592,132.716373,5.06439182,3.2094847,1.19906708,2.18381334,1.29102965,1.27045045,1.2632099,0.87071181,0.294624953,0,0,0,1,0.633735464,0.236764279,0.431209396,0.25492294,0.25085943,0.249429734,0.171928208,0.0581757818,0,0,0
137,38,1,2700,0,9.66804042,6.42746519,3.24057523,0.50417624,5.19800007,5.49759985,5.66649996,15.1059999,26.0159998,31.5754001,50.5039989,17.2896093,11.7652726,138.42164,7.01831381,2.39418338,1.97266057,1.6826048,2.26960695,1.52277667,1.76498165,1.28981199,1.77051558,0,0,0,1,0.341133704,0.281073292,0.23974488,0.323383509,0.216971869,0.251482292,0.183778044,0.252270792,0,0,0
137,38,1,3600,0,7.0659783,6.42746519,0.638513106,0.0993413558,5.19800007,5.42760007,5.67249995,14.7460003,25.7809999,29.5156,44.8539989,16.6210625,11.0579701,122.278704,6.55023979,2.47936132,2.33395456,1.51969987,2.39189712,1.78780204,1.26389585,0,0,0,0,0,1,0.378514589,0.356315896,0.232006754,0.365161765,0.272936885,0.192954135,0,0,0,0,0
138,38,1,5,0,11.4821239,11.4821239,0,0,4.54200002,4.96800001,5.29899998,12.6567501,29.8299999,33.823,79.2999973,18.170909,13.4031278,179.643836,0.234626292,0.0495788777,0.0304116494,0.0235947795,0.0176128949,0.0146607462,0.0105701834,0.00991248818,0.00841378423,0.00627187441,0.00606219368,0.00599029469,1,0.211309982,0.129617398,0.100563237,0.0750678651,0.0624855212,0.0450511462,0.0422479854,0.0358603639,0.0267313367,0.0258376571,0.0255312166
138,38,1,10,0,11.4829332,11.4821239,0.000809287714,7.04824056e-05,4.54800001,4.96999991,5.29899998,12.6520001,29.847,33.82,79.2999973,18.1749359,13.4080995,179.777133,0.348065915,0.120390776,0.0490148701,0.0517410417,0.0366861905,0.0260300178,0.0270210563,0.023011262,0.0197101462,0.0202327249,0.017321016,0.0186001199,1,0.345884992,0.140820655,0.148652998,0.105400124,0.0747847367,0.0776320092,0.0661117938,0.0566276253,0.0581290037,0.0497636088,0.0534384986
138,38,1,30,0,11.4450566,11.4821239,-0.0370672873,-0.00322826052,4.56,4.96200001,5.29399996,12.6600003,29.7820001,33.765,78.5680008,18.1470632,13.3703324,178.765789,0.706835329,0.209127039,0.123823063,0.177658251,0.136649812,0.0645495192,0.0564288143,0.0707095341,0.0533732826,0.0777620611,0.04775944,0.0837153887,1,0.295863875,0.175179505,0.251343197,0.193326234,0.0913218632,0.0798330417,0.100036785,0.0755102078,0.110014395,0.0675679866,0.118436905
138,38,1,60,0,11.3695561,11.4821239,-0.112567762,-0.0098037404,4.56,4.96599997,5.29199999,12.635,29.9030003,33.8409998,77.6979996,18.175003,13.4028207,179.635601,1.07776765,0.345926802,0.246032945,0.176064477,0.17235516,0.133135425,0.143503383,0.236740267,0.185842089,0.109684621,0.0928852348,0.0756103014,1,0.320966029,0.228280136,0.163360329,0.159918662,0.123528875,0.13314872,0.219657982,0.172432425,0.101770193,0.0861829867,0.0701545473
138,38,1,300,0,8.78127114,11.4821239,-2.70085276,-0.235222402,4.58999997,4.97999995,5.27699997,12.535,29.9350001,34.4338,70.4380005,18.1967095,13.4444636,180.753603,2.87888039,0.584850879,0.508904351,0.819281626,0.908189863,0.541298245,0.398196617,0.480035493,0.347011695,0.272121607,0.48085212,0.629197912,1,0.203152198,0.17677162,0.28458342,0.315466342,0.188023875,0.138316486,0.166743813,0.120537031,0.0945234157,0.167027474,0.218556462
138,38,1,900,0,8.99587567,11.4821239,-2.48624823,-0.216532085,4.63799993,4.9781999,5.38099993,12.5189999,30.7070004,33.8846001,59.673999,18.3718577,13.20785,174.447301,5.25245687,1.39149148,1.11630951,0.604274243,0.655528675,0.826636091,0.830694557,1.26954608,0.978448219,1.56253364,0,0,1,0.264922019,0.212530924,0.115046017,0.124804199,0.157380843,0.158153523,0.241705188,0.186283913,0.297486239,0,0
138,38,1,1800,0,23.4019594,11.4821239,11.9198355,1.03812113,4.63799993,4.94740006,5.34399985,13.2556669,31.0140001,37.4104001,59.673999,19.5881007,14.861917,220.876576,6.87910305,3.96096802,2.14075353,1.71514902,2.51317047,1.66407022,1.0100763,0.988907146,0.738732676,0,0,0,1,0.575797163,0.311196608,0.249327421,0.365334034,0.241902208,0.146832558,0.143755245,0.107387936,0,0,0
138,38,1,2700,0,0.409792871,11.4821239,-11.072331,-0.96431036,4.75399988,4.98260008,5.2939999,12.509,28.0310004,31.8676002,38.5299988,17.1792188,11.5493145,133.386665,7.50027408,2.88674911,0.909320572,1.02246052,0.812734664,1.61877728,1.05893268,1.0797196,0.169718819,0,0,0,1,0.384885817,0.121238312,0.136323088,0.108360662,0.215829083,0.141185865,0.143957353,0.022628349,0,0,0
138,38,1,3600,0,22.4762879,11.4821239,10.994164,0.957502645,4.63799993,4.99600005,5.58899986,15.5265002,31.1510002,39.6034003,59.673999,20.327,15.5187094,240.83034,8.8433208,4.55199836,3.59156864,2.21969456,3.55781102,1.8722824,2.32483335,0,0,0,0,0,1,0.514738577,0.406133478,0.251002379,0.402316178,0.211717118,0.262891441,0,0,0,0,0
139,38,1,5,0,-0,-0,0,0,4.40999997,4.5466667,4.6699999,4.86000001,7.81000012,10.9033999,14.4339998,6.4090541,2.62790574,6.90588857,0.0610067234,0.0157593263,0.00907423063,0.00662672422,0.00483069595,0.0039194288,0.00311930649,0.00276714337,0.00240298046,0.00211341645,0.00192138782,0.00177269469,1,0.258321139,0.148741485,0.108622851,0.0791830094,0.06424585,0.0511305365,0.0453580067,0.0393887809,0.0346423531,0.0314946897,0.029057366
139,38,1,10,0,-0,-0,0,0,4.40999997,4.54799995,4.6699999,4.86000001,7.80999994,10.901,14.4200001,6.40903922,2.62889056,6.91106557,0.0873170289,0.0347038908,0.0188697369,0.012899309,0.00995209649,0.00878427872,0.00733478802,0.00686765029,0.00580265893,0.00550406867,0.00525372397,0.00502907995,1,0.397446995,0.216106035,0.147729592,0.113976582,0.100602126,0.0840018048,0.0786519007,0.0664550661,0.0630354553,0.0601683776,0.0575956376
139,38,1,30,0,-0,-0,0,0,4.41399996,4.54916662,4.6699999,4.86000013,7.37699993,10.9179998,14.3299999,6.40048415,2.62163769,6.87298417,0.12896355,0.0876833184,0.048106114,0.0465886434,0.0316684786,0.029234531,0.0231574618,0.0212214897,0.0191575438,0.01714645,0.0173096204,0.01539926,1,0.679907761,0.373021013,0.361254351,0.245561468,0.226688325,0.179565946,0.164554169,0.148550066,0.132955785,0.134221029,0.119407849
139,38,1,60,0,-0,-0,0,0,4.41399996,4.54816664,4.66600001,4.85999995,6.90000005,10.9219998,12.8219999,6.39379989,2.6286515,6.90980868,0.114344123,0.153044424,0.110037013,0.0635072381,0.0505198362,0.0555056325,0.0541568255,0.0480013612,0.042731423,0.0399193784,0.0375923732,0.0396547933,0.747130281,1,0.718987405,0.414959503,0.330099162,0.362676608,0.353863434,0.31364332,0.279209277,0.260835235,0.245630466,0.259106423
139,38,1,300,0,-0,-0,0,0,4.43599999,4.54620002,4.65399994,4.85999995,6.77600005,10.8842,12.4499996,6.37007466,2.59260865,6.72161962,0.137555469,0.124932534,0.0859850992,0.101838738,0.497324638,0.18265691,0.131795617,0.192285741,0.192487626,0.437433277,0.110574202,0.0842921294,0.2765909,0.251209218,0.172895313,0.204773161,1,0.367279029,0.265009224,0.386640287,0.38704623,0.879572905,0.222338073,0.169491159
139,38,1,900,0,-0,-0,0,0,4.45599998,4.53900002,4.66599993,4.86499998,6.54000002,10.8368001,12.4379996,6.35860939,2.59958652,6.75785005,0.375850696,0.293518071,0.237084141,0.220657245,0.426491104,0.773310354,0.536255522,0.811760266,0.152920516,0.14249936,0,0,0.463007014,0.36158221,0.292061771,0.27182563,0.525390465,0.952633908,0.660608242,1,0.188381376,0.175543649,0,0
139,38,1,1800,0,-0,-0,0,0,4.45599998,4.57439994,4.67099993,4.84599994,6.48000002,10.9183999,12.4379996,6.36993402,2.659489,7.07288173,0.316196499,0.488763428,0.390902172,0.458020804,1.04658066,0.757212133,0.834549088,0.778405681,0.634878469,0,0,0,0.302123393,0.467009805,0.373504105,0.437635457,1,0.723510537,0.79740542,0.743760814,0.606621635,0,0,0
139,38,1,2700,0,-0,-0,0,0,4.53000003,4.55379996,4.69700011,4.88250002,10.4615002,11.0357999,12.4379996,6.64760418,2.87647768,8.27412385,0.855409513,1.26044991,1.51078938,0.675558023,0.325942898,0.399398923,0.603618862,0.374958737,0.269604128,0,0,0,0.566200375,0.834298895,1,0.447155661,0.21574344,0.264364397,0.399538725,0.248187301,0.178452491,0,0,0
139,38,1,3600,0,-0,-0,0,0,4.49999999,4.56859999,4.65400003,5.26574994,10.6190001,10.8710001,12.242,7.00489582,2.90956851,8.4655889,0.763110528,0.98481858,1.11792944,0.526445824,0.701807324,1.13808315,1.40956248,0,0,0,0,0,0.54138113,0.698669689,0.793103856,0.373481723,0.497890185,0.807401704,1,0,0,0,0,0
140,38,1,5,0,-0,-0,0,0,4.32999992,4.42399995,4.51599998,4.66999984,8.20399998,10.6880001,13.5000002,6.1121737,2.58089819,6.66103544,0.0604841704,0.0159792359,0.00916842699,0.00656256304,0.00483547892,0.00399169354,0.00316641835,0.00271502404,0.00232148798,0.00208065624,0.00182952825,0.00177844277,1,0.264188726,0.151583909,0.108500505,0.079946189,0.0659956732,0.0523511909,0.0448881753,0.0383817446,0.0344000128,0.0302480507,0.0294034415
